person_age,person_gender,person_income,person_emp_exp,loan_int_rate,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,log_person_income,income_per_age,young_applicant,credit_score_sqrt,credit_score_total,home_and_income,income_credit_capacity,income_credit_history_capacity,employment_stability_ratio,income_employment_capacity,credit_history_age_ratio,credit_start_age,log_credit_strength,home_ownership_income_capacity,education_income_capacity,intent_income_capacity,loan_amnt
24.0,1,59471.0,2,12.73,4.0,632,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,10.993260892537034,2477.9583333333335,1,25.13961017995307,2528.0,161658.93862028787,6947.740884083405,17.692970861728238,0.3333333333333333,15.239895585643906,0.16666666666666666,20.0,7.835579246669965,10.993260892537034,10.993260892537034,11.542923937163886,9500.0
24.0,1,71793.0,0,12.53,4.0,620,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,11.181556186084919,2991.375,1,24.899799195977465,2480.0,530482.5045105282,6932.564835372649,17.996020445897113,0.0,7.750464144657376,0.16666666666666666,20.0,7.816416983691801,15.09510085121464,11.181556186084919,13.417867423301901,6800.0
22.0,1,79092.0,0,9.32,2.0,504,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,11.27837965426456,3595.090909090909,1,22.44994432064365,1008.0,584415.224976623,5684.303345749338,12.390566484439432,0.0,7.81757705863813,0.09090909090909091,20.0,6.9167150203536085,15.225812533257157,11.27837965426456,14.661893550543928,1500.0
22.0,1,60629.0,0,6.99,2.0,566,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,11.012545099065777,2755.8636363636365,1,23.790754506740637,1132.0,164806.70897764346,6233.10052607123,12.098517375345429,0.0,7.633314586206687,0.09090909090909091,20.0,7.0326242610280065,11.012545099065777,14.866935883738801,11.563172354019066,9500.0
24.0,0,64220.0,1,14.79,3.0,561,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,11.070085538995333,2675.8333333333335,1,23.68543856465402,1683.0,174568.0590236399,6210.317987376382,15.346397159824074,0.16666666666666666,12.161732009747407,0.125,21.0,7.428927194802272,11.070085538995333,11.070085538995333,12.177094092894867,9500.0
26.0,1,78961.0,0,11.01,2.0,577,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.276722003067231,3036.9615384615386,0,24.020824298928627,1154.0,583447.2586276631,6506.668595769793,12.388745368463722,0.0,7.81642806238435,0.07692307692307693,24.0,7.051855622955894,15.223574704140763,12.968230303527315,11.840558103220593,9250.0
23.0,1,65677.0,1,14.65,2.0,605,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.092519292992764,2855.521739130435,1,24.596747752497688,1210.0,178528.5956477047,6710.974172260622,12.186378007569942,0.2,12.186378007569942,0.08695652173913043,21.0,7.099201743553092,11.092519292992764,12.756397186941678,11.647145257642402,9500.0
26.0,0,66224.0,3,16.29,2.0,577,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,11.10081331414027,2547.076923076923,0,24.020824298928627,1154.0,180015.4958078718,6405.169282258936,12.195489921125066,0.375,17.86606980663058,0.07692307692307693,24.0,7.051855622955894,11.10081331414027,14.986097974089365,12.210894645554298,9500.0
24.0,1,66757.0,2,9.63,4.0,642,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11.108829419268302,2781.5416666666665,1,25.337718918639855,2568.0,181464.34002244048,7131.86848717025,17.878971230133693,0.3333333333333333,15.400107582574396,0.16666666666666666,20.0,7.851271997109883,11.108829419268302,12.775153832158546,14.441478245048794,9500.0
23.0,1,79006.0,0,10.95,3.0,674,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,11.277291735118673,3435.0434782608695,1,25.96150997149434,2022.0,583779.766152115,7600.894629469986,15.633645941098964,0.0,7.816822970549482,0.13043478260869565,20.0,7.612336837167746,15.22434384241021,11.277291735118673,12.405020908630542,15000.0
25.0,1,78765.0,6,13.47,4.0,645,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.27423671065389,3150.6,0,25.39685019840059,2580.0,581999.0036322727,7271.882678371759,18.145183995882693,0.8571428571428571,23.444116166865523,0.16,21.0,7.855932199718614,15.220219559382752,12.965372217251971,11.27423671065389,7500.0
22.0,1,68594.0,1,8.9,4.0,593,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11.135974924760266,3117.909090909091,1,24.351591323771842,2372.0,186457.82374131973,6603.633130382837,17.922660235824647,0.25,12.234118898641556,0.18181818181818182,18.0,7.771910256435763,11.135974924760266,12.806371163474305,13.363169909712319,9500.0
22.0,1,72173.0,0,14.11,3.0,657,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,11.186835149222128,3280.590909090909,1,25.632011235952593,1971.0,533290.3458281219,7349.750693038938,15.508246486144426,0.0,7.754123243072213,0.13636363636363635,19.0,7.586803535162581,15.102227451449874,11.186835149222128,13.424202179066553,19750.0
25.0,1,69350.0,4,6.17,4.0,677,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.146935845249686,2774.0,0,26.019223662515376,2708.0,188512.84480363477,7546.475567234038,17.940301156815497,0.5714285714285714,19.972627853603758,0.16,21.0,7.904334842085095,11.146935845249686,12.818976222037138,12.261629429774656,9500.0
25.0,1,69642.0,1,12.53,4.0,574,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,11.151137471644674,2785.68,0,23.958297101421877,2296.0,189306.58309754482,6400.752908724043,17.947063413629476,0.14285714285714285,12.250776658976275,0.16,21.0,7.739359202689098,11.151137471644674,13.938921839555842,15.611592460302543,9500.0
25.0,1,78924.0,2,7.37,2.0,608,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,11.276253313426192,3156.96,0,24.657656011875904,1216.0,583173.8635520027,6855.962014563125,12.388230460264506,0.2857142857142857,15.632206382962213,0.08,23.0,7.104144092987527,15.22294197312536,11.276253313426192,13.53150397611143,2000.0
22.0,1,79058.0,0,9.63,3.0,609,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,11.277949688149382,3593.5454545454545,1,24.677925358506133,1827.0,584163.9970692594,6868.271360082974,15.634558057675317,0.0,7.817279028837659,0.13636363636363635,19.0,7.510977752014095,15.225232079001668,15.225232079001668,12.405744656964321,9000.0
25.0,1,74301.0,2,7.51,2.0,675,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,11.215893148243975,2972.04,0,25.98076211353316,1350.0,201971.05813633552,7570.727875064683,12.321918041049285,0.2857142857142857,15.54852942633384,0.08,23.0,7.208600337960199,11.215893148243975,14.01986643530497,14.580661092717168,9500.0
25.0,1,82715.0,2,7.14,3.0,658,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,11.323168332673653,3308.6,0,25.65151067676132,1974.0,224842.68144098992,7450.644762899264,15.697244409596799,0.2857142857142857,15.697244409596799,0.12,22.0,7.5883236773352225,11.323168332673653,14.153960415842066,13.587801999208382,9500.0
26.0,0,78629.0,1,11.89,4.0,666,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.272508584985562,3024.1923076923076,0,25.80697580112788,2664.0,580994.0920028181,7507.490717600384,18.142402684914636,0.125,12.384116455581905,0.15384615384615385,22.0,7.887959336599945,15.21788658973051,12.963384872733396,12.39975944348412,5000.0
23.0,1,79035.0,3,12.72,3.0,685,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,11.277658723853708,3436.304347826087,1,26.1725046566048,2055.0,583994.048778984,7725.19622583979,15.634154695512937,0.6,18.150691513663332,0.13043478260869565,20.0,7.628517626575055,15.224839277202507,15.224839277202507,14.660956341009822,17600.0
24.0,0,71615.0,0,16.49,3.0,648,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.179073791671597,2983.9583333333335,1,25.45584412271571,1944.0,194669.75314509452,7244.039817003195,15.497486959937488,0.0,7.748743479968744,0.125,21.0,7.573017256052546,11.179073791671597,12.855934860422336,11.738027481255177,9500.0
22.0,1,83859.0,1,15.33,4.0,636,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.336904020724754,3811.7727272727275,1,25.219040425836983,2544.0,227952.39585274705,7210.270957180944,18.246043140581005,0.25,12.454862072619118,0.18181818181818182,18.0,7.841885928984623,11.336904020724754,13.037439623833466,15.871665629014654,9500.0
26.0,1,78923.0,7,9.07,3.0,689,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11.276240643089352,3035.5,0,26.248809496813376,2067.0,583166.4744959037,7769.3298030885635,15.632188818145698,0.875,24.776433080953502,0.11538461538461539,23.0,7.63433723562832,15.222924868170626,14.09530080386169,12.403864707398288,6000.0
24.0,0,85366.0,0,7.49,3.0,632,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,11.3547148882366,3556.9166666666665,1,25.13961017995307,1896.0,232048.84656823485,7176.179809365532,15.740977221686467,0.0,7.870488610843234,0.125,21.0,7.5480289699350145,11.3547148882366,11.3547148882366,11.3547148882366,9550.0
22.0,1,79025.0,0,10.08,4.0,641,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,11.2775321912271,3592.0454545454545,1,25.317977802344327,2564.0,583920.1582179946,7228.8981345765715,18.15048786725691,0.0,7.816989642023087,0.18181818181818182,18.0,7.84971375760487,15.224668458156588,14.096915239033876,11.2775321912271,7500.0
23.0,1,79303.0,0,10.71,4.0,602,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,11.281043847712734,3447.9565217391305,1,24.535688292770594,2408.0,585974.3158134974,6791.188396323066,18.156139660340333,0.0,7.819423736815199,0.17391304347826086,19.0,7.786967002614872,15.229409194412192,15.229409194412192,12.409148232484009,5125.0
25.0,1,78799.0,7,11.66,4.0,642,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11.27466827584597,3151.96,0,25.337718918639855,2568.0,1582720.224010265,7238.337033093113,18.145878573264515,1.0,24.772978237001745,0.16,21.0,7.851271997109883,18.039469241353554,12.965868517222864,11.27466827584597,7000.0
22.0,0,52938.0,0,6.62,3.0,579,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,10.876895586294035,2406.2727272727275,1,24.06241883103193,1737.0,143900.40343496492,6297.722544464246,15.078579017769247,0.0,7.5392895088846235,0.13636363636363635,19.0,7.460490305825338,10.876895586294035,10.876895586294035,13.052274703552841,9575.0
22.0,1,26980.0,0,7.49,2.0,589,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10.202888193567093,1226.3636363636363,1,24.269322199023193,1178.0,73339.24373182503,6009.501146011017,11.20901834935958,0.0,7.072103184939384,0.09090909090909091,20.0,7.072421900537371,10.202888193567093,12.753610241958866,11.223177012923802,9600.0
23.0,0,27334.0,5,13.16,2.0,671,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,10.2159232113291,1188.4347826086957,1,25.903667693977237,1342.0,74301.51549909954,6854.884474801826,11.22333878005593,1.0,19.879268658895043,0.08695652173913043,21.0,7.202661196523238,10.2159232113291,10.2159232113291,11.23751553246201,9600.0
25.0,0,30050.0,3,11.71,4.0,584,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10.310651217279874,1202.0,0,24.166091947189145,2336.0,81684.3689451943,6021.420310891446,16.594352970975034,0.42857142857142855,16.594352970975034,0.16,21.0,7.756623334538858,10.310651217279874,12.888314021599843,10.310651217279874,9600.0
21.0,1,29730.0,0,14.27,4.0,671,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10.299945551484317,1415.7142857142858,1,25.903667693977237,2684.0,80814.5187600874,6911.263465045977,16.577122866565816,0.0,7.139378218932305,0.19047619047619047,17.0,7.895436006942965,10.299945551484317,13.90492649450383,14.419923772078043,9600.0
23.0,1,30109.0,2,9.99,4.0,645,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10.312612621475779,1309.0869565217392,1,25.39685019840059,2580.0,81844.74757307339,6651.635140851878,16.59750972924953,0.4,14.296316725565685,0.17391304347826086,19.0,7.855932199718614,10.312612621475779,10.312612621475779,10.312612621475779,9600.0
23.0,0,79086.0,3,14.5,4.0,561,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11.27830379132357,3438.521739130435,1,23.68543856465402,2244.0,584370.8906400295,6327.128426932522,18.151729709705403,0.6,18.151729709705403,0.17391304347826086,19.0,7.716460800176355,15.22571011828682,14.097879739154461,12.406134170455928,15000.0
23.0,0,78868.0,0,7.75,2.0,658,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11.27554352721948,3429.0434782608695,1,25.65151067676132,1316.0,582760.0764104625,7419.307640910418,12.387450680415483,0.0,7.815611205173123,0.08695652173913043,21.0,7.183111701743281,15.221983761746298,14.09442940902435,12.403097879941429,4000.0
23.0,0,79056.0,0,8.38,2.0,646,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,11.277924390266813,3437.217391304348,1,25.41653005427767,1292.0,584149.2189570615,7285.5391561123615,12.39006632581692,0.0,7.8172614936816816,0.08695652173913043,21.0,7.164720378771857,15.225197926860199,15.225197926860199,11.277924390266813,12800.0
23.0,0,79313.0,0,7.43,4.0,636,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.281169936807455,3448.391304347826,1,25.219040425836983,2544.0,586048.2063744867,7174.824079809541,18.15634259290972,0.0,7.819511135115704,0.17391304347826086,19.0,7.841885928984623,15.229579414690065,12.973345427328573,11.281169936807455,5000.0
22.0,0,79260.0,3,6.03,4.0,563,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.280501483369353,3602.7272727272725,1,23.727621035409346,2252.0,585656.5864012433,6350.922335136946,18.15526675860374,0.75,18.15526675860374,0.18181818181818182,18.0,7.720017940432244,15.228677002548627,12.972576705874754,14.66465192838016,12500.0
22.0,0,78920.0,0,6.03,2.0,643,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,11.276202631115575,3587.2727272727275,1,25.357444666211933,1286.0,583144.307327607,7250.598291807315,12.388174780055243,0.0,7.816068061180398,0.09090909090909091,20.0,7.160069207596127,15.222873552006028,11.276202631115575,11.840012762671355,5500.0
24.0,0,78662.0,2,13.49,4.0,535,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,11.272928184083858,3277.5833333333335,1,23.130067012440755,2140.0,581237.9308540828,6031.016578484864,18.143078003611457,0.3333333333333333,15.627596774904939,0.16666666666666666,20.0,7.669028288589683,15.21845304851321,11.272928184083858,15.7820994577174,3600.0
21.0,1,35870.0,0,10.37,3.0,673,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10.48768444858769,1708.095238095238,1,25.942243542145693,2019.0,97504.76918682594,7058.211633899515,14.539017812281882,0.0,7.269508906140941,0.14285714285714285,18.0,7.61085279039525,10.48768444858769,13.109605560734611,11.536452893446459,9600.0
22.0,0,79346.0,3,10.99,3.0,624,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,11.28158591805648,3606.6363636363635,1,24.979991993593593,1872.0,1593707.0127072488,7039.709612867244,15.639598942691263,0.75,18.157012088902764,0.13636363636363635,19.0,7.5352967024440884,18.05053746889037,14.1019823975706,14.666061693473425,4000.0
21.0,0,78901.0,1,9.99,3.0,635,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,11.275961855055156,3757.190476190476,1,25.199206336708304,1905.0,583003.9152617273,7160.235777960024,15.631802335865943,0.3333333333333333,12.387910260516449,0.14285714285714285,18.0,7.552762084214147,15.222548504324461,15.222548504324461,13.531154226066187,5000.0
23.0,0,41237.0,1,11.01,4.0,645,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10.62711544034966,1792.9130434782608,1,25.39685019840059,2580.0,112093.78776016564,6854.489459025531,17.10368248951255,0.2,11.675079615862748,0.17391304347826086,19.0,7.855932199718614,10.62711544034966,12.22118275640211,13.815250072454559,9600.0
26.0,1,41924.0,2,9.88,2.0,603,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,10.64363758669141,1612.4615384615386,0,24.55605831561735,1206.0,113961.24737631701,6418.11346477492,11.693231048868967,0.25,14.755214768234023,0.07692307692307693,24.0,7.095893221097532,10.64363758669141,14.368910742033405,11.175819466025981,9600.0
25.0,1,78927.0,1,6.92,2.0,626,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,11.276291323473519,3157.08,0,25.019992006393608,1252.0,583196.0307202995,7058.958368494423,12.388272218569591,0.14285714285714285,12.388272218569591,0.08,23.0,7.133295954896068,15.22299328668925,11.276291323473519,11.840105889647194,4500.0
22.0,0,79032.0,0,11.01,2.0,520,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11.2776207657468,3592.3636363636365,1,22.80350850198276,1040.0,583971.8816106871,5864.362798188336,12.389732760188092,0.0,7.8170510372016855,0.09090909090909091,20.0,6.947937068614969,15.22478803375818,14.0970259571835,12.405382842321481,6500.0
22.0,0,78955.0,0,9.25,4.0,649,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,11.276646014262878,3588.8636363636365,1,25.475478405713993,2596.0,583402.9242910695,7318.543263256608,18.149061620453566,0.0,7.816375390958859,0.18181818181818182,18.0,7.862112211662748,15.223472119254886,14.095807517828598,11.840478314976023,6500.0
26.0,1,79210.0,0,10.36,3.0,547,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,11.279870457047238,3046.5384615384614,0,23.388031127053,1641.0,585287.1335962968,6170.0891400048395,15.63722080876743,0.0,7.818610404383715,0.11538461538461539,23.0,7.403670290012373,15.227825117013772,15.227825117013772,15.791818639866133,20000.0
25.0,1,41613.0,3,7.88,4.0,539,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,10.636191928094528,1664.52,0,23.2163735324878,2156.0,113115.86172766624,5732.90744924295,17.118290533000884,0.42857142857142855,17.118290533000884,0.16,21.0,7.676473646389156,10.636191928094528,10.636191928094528,11.168001524499255,9600.0
23.0,0,42587.0,0,16.02,3.0,644,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10.659327802434497,1851.608695652174,1,25.37715508089904,1932.0,115763.46822858535,6864.607104767816,14.776966025843418,0.0,7.388483012921709,0.13043478260869565,20.0,7.566828479208331,10.659327802434497,12.25822697279967,12.791193362921396,9600.0
22.0,0,42919.0,2,19.16,2.0,626,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10.667093196744634,1950.8636363636363,1,25.019992006393608,1252.0,116665.93779563376,6677.600341162141,11.718999670311646,0.5,14.787731148187435,0.09090909090909091,20.0,7.133295954896068,10.667093196744634,13.333866495930792,10.667093196744634,9600.0
25.0,1,42765.0,7,9.91,2.0,702,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,10.663498673349581,1710.6,0,26.49528259898354,1404.0,116247.32239405107,7485.776068691406,11.715050682737935,1.0,23.43010136547587,0.08,23.0,7.247792581767846,10.663498673349581,10.663498673349581,13.862548275354456,9600.0
23.0,0,78714.0,1,7.88,3.0,606,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.27358901344873,3422.3478260869565,1,24.61706725018234,1818.0,581622.1617712273,6831.79494214993,15.628512878927124,0.2,12.385303427568566,0.13043478260869565,20.0,7.506042178518122,15.219345168155787,12.964627365466038,11.27358901344873,15000.0
22.0,0,42705.0,0,11.99,4.0,644,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,10.66209470456786,1941.1363636363637,1,25.37715508089904,2576.0,116084.22548434352,6866.388989741702,17.15997944349437,0.0,7.390400883334335,0.18181818181818182,18.0,7.854381210652365,10.66209470456786,10.66209470456786,11.728304175024647,9600.0
23.0,0,43423.0,2,11.89,2.0,592,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,10.678767562634595,1887.9565217391305,1,24.331050121192877,1184.0,118035.95183717711,6321.830397079681,11.731825272140766,0.4,14.803915255790338,0.08695652173913043,21.0,7.077498053569231,10.678767562634595,10.678767562634595,13.882397831424974,9600.0
21.0,0,78771.0,0,7.88,4.0,592,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,11.274312882752087,3751.0,1,24.331050121192877,2368.0,582043.3379688662,6674.393226589235,18.145306590145402,0.0,7.814758187430278,0.19047619047619047,17.0,7.7702232041587855,15.220322391715317,14.092891103440108,11.838028526889692,1500.0
24.0,1,36643.0,0,14.91,4.0,584,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10.5090049831351,1526.7916666666667,1,24.166091947189145,2336.0,99606.00104022479,6137.258910150898,16.913591041816513,0.0,7.28428717455051,0.16666666666666666,20.0,7.756623334538858,10.5090049831351,12.085355730605363,11.034455232291855,9600.0
22.0,1,79025.0,0,13.23,2.0,593,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.2775321912271,3592.0454545454545,1,24.351591323771842,1186.0,583920.1582179946,6687.57658939767,12.389635451132289,0.0,7.816989642023087,0.09090909090909091,20.0,7.079184394609668,15.224668458156588,12.969162019911165,12.405285410349812,13000.0
26.0,0,45201.0,3,11.97,4.0,643,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10.71889661262903,1738.5,0,25.357444666211933,2572.0,122869.05692817729,6892.250521920466,17.251398587826614,0.375,17.251398587826614,0.15384615384615385,22.0,7.8528278122817445,10.71889661262903,10.71889661262903,10.71889661262903,9600.0
25.0,0,37969.0,4,16.77,3.0,674,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,10.544551653225849,1518.76,0,25.96150997149434,2022.0,103210.44274476149,7107.027814274222,14.617852497404414,0.5714285714285714,18.893300273431755,0.12,22.0,7.612336837167746,10.544551653225849,14.235144731854897,12.653461983871019,9600.0
23.0,0,79057.0,3,12.87,2.0,672,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,11.277937039288096,3437.2608695652175,1,25.92296279363144,1344.0,1587902.2925364475,7578.7736904016,12.390080222187141,0.6,18.15113944507505,0.08695652173913043,21.0,7.20414929203594,18.044699262860956,15.225215003038931,14.661318151074525,7000.0
21.0,0,46399.0,0,13.11,4.0,605,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,10.745054738214346,2209.4761904761904,1,24.596747752497688,2420.0,126125.55855867123,6500.75811661968,17.293498466861834,0.0,7.447904396755555,0.19047619047619047,17.0,7.791935956938058,10.745054738214346,10.745054738214346,12.894065685857216,9600.0
26.0,0,78890.0,5,11.58,3.0,659,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11.275822431886601,3034.230769230769,0,25.67099530598687,1977.0,582922.635644639,7430.76698261327,15.631609054313566,0.625,21.9417373091537,0.11538461538461539,23.0,7.589841512182657,15.222360283046912,12.96719579666959,15.78615140464124,5000.0
23.0,1,39252.0,0,13.48,3.0,603,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10.577783153410712,1706.608695652174,1,24.55605831561735,1809.0,106697.99833067444,6378.4032415066595,14.663921138722245,0.0,7.331960569361122,0.13043478260869565,20.0,7.501082124259871,10.577783153410712,10.577783153410712,10.577783153410712,9600.0
25.0,1,78943.0,2,13.47,3.0,676,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,11.276494019329084,3157.72,0,26.0,2028.0,583314.2556178824,7622.90995706646,15.63254007219808,0.2857142857142857,15.63254007219808,0.12,22.0,7.615298339825815,15.223266926094263,15.223266926094263,11.840318720295539,5000.0
24.0,0,49111.0,2,14.65,4.0,701,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10.801858683107332,2046.2916666666667,1,26.476404589747453,2804.0,133497.53887745217,7572.102936858239,17.384920889348425,0.3333333333333333,14.974555782005622,0.16666666666666666,20.0,7.9391588179567965,10.801858683107332,13.502323353884165,14.042416288039531,9600.0
26.0,0,48791.0,3,14.27,4.0,603,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10.795321643976292,1876.576923076923,0,24.55605831561735,2412.0,132627.68869234525,6509.578951317704,17.374399930735862,0.375,17.374399930735862,0.15384615384615385,22.0,7.7886260656250315,10.795321643976292,13.494152054970366,14.03391813716918,9600.0
25.0,0,42031.0,2,14.54,2.0,685,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10.646186511925322,1681.24,0,26.1725046566048,1370.0,114252.10353196213,7292.637760668846,11.696031329453838,0.2857142857142857,14.758748328912711,0.08,23.0,7.223295679562314,10.646186511925322,13.307733139906652,10.646186511925322,9600.0
23.0,0,79253.0,0,14.79,4.0,594,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,11.280413163651918,3445.782608695652,1,24.372115213907882,2376.0,585604.8630085508,6700.56541920924,18.15512461350209,0.0,7.818986579936619,0.17391304347826086,19.0,7.773594467360194,15.22855777093009,14.100516454564897,11.844433821834514,9000.0
24.0,1,78996.0,2,10.25,4.0,695,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,11.277165156044557,3291.5,1,26.362852652928137,2780.0,583705.8755911257,7837.629783450967,18.149897146918928,0.3333333333333333,15.63347046524228,0.16666666666666666,20.0,7.930565854233965,15.224172960660153,11.277165156044557,14.660314702857924,18000.0
22.0,1,48471.0,0,14.72,2.0,587,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10.788741590624825,2203.2272727272725,1,24.228082879171435,1174.0,131757.83850723837,6332.9913136967725,11.852644090725162,0.0,7.478185815331417,0.09090909090909091,20.0,7.069023426578259,10.788741590624825,13.485926988281031,11.328178670156067,9600.0
22.0,1,78823.0,0,7.14,4.0,624,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11.274972798002311,3582.8636363636365,1,24.979991993593593,2496.0,582427.5688860107,7035.583025953442,18.146368682768106,0.0,7.815215605825379,0.18181818181818182,18.0,7.822845290279774,15.221213277303121,12.966218717702658,13.529967357602773,4000.0
24.0,0,79121.0,0,11.26,3.0,677,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.278746244035753,3296.7083333333335,1,26.019223662515376,2031.0,584629.507603492,7635.711207212205,15.63566231860891,0.0,7.817831159304455,0.125,21.0,7.616775808698373,15.226307429448267,12.970558180641115,11.842683556237542,3000.0
21.0,1,79351.0,1,11.01,3.0,614,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.28164893042583,3778.6190476190477,1,24.779023386727733,1842.0,586328.990506246,6926.932443281459,15.639686296383571,0.3333333333333333,12.394158151405254,0.14285714285714285,18.0,7.519149957669823,15.230226056074871,12.973896269989703,14.666143609553579,16075.0
23.0,0,79373.0,1,10.99,4.0,621,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11.281926137690435,3451.0,1,24.919871588754223,2484.0,1594249.3222041747,7006.076131505761,18.157559651280206,0.2,12.394462694712658,0.17391304347826086,19.0,7.818027938530729,18.0510818203047,12.974215058343999,11.846022444574958,18000.0
22.0,1,79285.0,2,11.71,4.0,583,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,11.28081684727037,3603.8636363636365,1,24.145392935299274,2332.0,585841.3128037166,6576.716221958625,18.155774317222253,0.5,15.638532784197174,0.18181818181818182,18.0,7.75491027202143,15.229102743815,11.28081684727037,12.408898531997407,6500.0
23.0,1,79314.0,0,15.05,4.0,582,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,11.281182544842556,3448.4347826086955,1,24.124676163629637,2328.0,586055.5954305856,6565.648241098368,18.156362884759414,0.0,7.8195198743396865,0.17391304347826086,19.0,7.753194269884341,15.229596435537452,14.101478181053196,14.665537308295324,20000.0
